program_id,university_slug,university_id,faculty_id,campus_id,campus_name_th,campus_name_en,program_name_th,program_name_en,program_type_id,program_type_name_th,field_id,field_name_th,field_name_en,cost,graduate_rate
10050209213301A,thammasat,005,09,02,ศูนย์รังสิต,RangsitCampus,วท.บ.สาขาวิชาสถิติ,Bachelor  of  Science  Program  in  Statistics,A,ภาษาไทย ปกติ,33,สถิติ,Statistics,"18,700 บาท ต่อภาคการศึกษา ดูรายละเอียดเพิ่มเติมที่ https://reg.tu.ac.th/content/10",ร้อยละ 94.57
10050209213301B,thammasat,005,09,02,ศูนย์รังสิต,RangsitCampus,วท.บ.สาขาวิชาสถิติ (โครงการพิเศษ),Bachelor  of  Science  Program  in  Statistics,B,ภาษาไทย พิเศษ,33,สถิติ,Statistics,"345,285 (ตลอดหลักสูตร)",ร้อยละ 66.67
10050209213302B,thammasat,005,09,02,ศูนย์รังสิต,RangsitCampus,วท.บ.สาขาวิชาวิทยาการประกันภัย (โครงการพิเศษ),Bachelor  of  Science  Program  in  Actuarial Science,B,ภาษาไทย พิเศษ,33,สถิติ,Statistics,"324,880 (ตลอดหลักสูตร)",ร้อยละ 89.80
10050209214001A,thammasat,005,09,02,ศูนย์รังสิต,RangsitCampus,วท.บ.สาขาวิชาเทคโนโลยีเพื่อการพัฒนายั่งยืน,Bachelor of Science Program in Sustainable Development Technology,A,ภาษาไทย ปกติ,40,เทคโนโลยีเพื่อการพัฒนายั่งยืน,Sustainable Development Technology,"18,700 บาท ต่อภาคการศึกษา ดูรายละเอียดเพิ่มเติมที่ https://reg.tu.ac.th/content/10",ร้อยละ 75.00
10050209220201A,thammasat,005,09,02,ศูนย์รังสิต,RangsitCampus,วท.บ.สาขาวิชาวิทยาการคอมพิวเตอร์,Bachelor of  Science  Program  in Computer Science,A,ภาษาไทย ปกติ,02,วิทยาการคอมพิวเตอร์,Computer Science,"18,700 บาท ต่อภาคการศึกษา ดูรายละเอียดเพิ่มเติมที่ https://reg.tu.ac.th/content/10",ร้อยละ 66.23
10050209220201B,thammasat,005,09,02,ศูนย์รังสิต,RangsitCampus,วท.บ.สาขาวิชาวิทยาการคอมพิวเตอร์ (โครงการพิเศษ),Bachelor of  Science  Program  in Computer Science,B,ภาษาไทย พิเศษ,02,วิทยาการคอมพิวเตอร์,Computer Science,"330,000 (ตลอดหลักสูตร)",ร้อยละ 53.26
10050209220202B,thammasat,005,09,02,ศูนย์รังสิต,RangsitCampus,วท.บ.สาขาวิชาคอมพิวเตอร์เครือข่ายและความปลอดภัยทางไซเบอร์ (โครงการพิเศษ),Bachelor of Science Program in Computer Networks and Cybersecurity,B,ภาษาไทย พิเศษ,02,วิทยาการคอมพิวเตอร์,Computer Science,"366,460 (ตลอดหลักสูตร)",หลักสูตรใหม่ ยังไม่มีมีผู้สำเร็จการศึกษา
10050209500401A,thammasat,005,09,02,ศูนย์รังสิต,RangsitCampus,วท.บ.สาขาวิชาเทคโนโลยีการเกษตร,Bachelor of Science Program in Agricultural Technology,A,ภาษาไทย ปกติ,04,เทคโนโลยีการเกษตร,Agricultural Technology,"18,700 บาท ต่อภาคการศึกษา ดูรายละเอียดเพิ่มเติมที่ https://reg.tu.ac.th/content/10",ร้อยละ 73.97
10050210300003E,thammasat,005,10,02,ศูนย์รังสิต,RangsitCampus,วิศวกรรมศาสตรบัณฑิต (หลักสูตรนานาชาติ) (หลักสูตรสองสถาบัน) (TEP) และ วิศวกรรมศาสตรบัณฑิต (หลักสูตรนานาชาติ) (TEPE),"Bachelor of Engineering Program (Twinning Program),(International Program)",E,นานาชาติ,00,วิศวกรรมทั่วไป,General Engineering,"หลักสูตร TEP ส่วนที่ 1 (5 ภาคเรียน) มหาวิทยาลัยธรรมศาสตร์ 80,000 - 90,000 บาทต่อภาคเรียน (ขึ้นกับหน่วยกิตที่ลงทะเบียน) ส่วนที่ 2 (2 ปีการศึกษา) มหาวิทยาลัยแห่งนอตติงแฮมประมาณ 28,600 ปอนด์ ต่อปีการศึกษา หรือ มหาวิทยาลัยแห่งนิวเซาท์เวลส์ ประมาณ 54,720 - 68,400 เหรียญออสเตรเลีย ต่อปีการศึกษา หรือ ที่มหาวิทยาลัย KU Leuven ประมาณ 7,518 ยูโร ต่อปีการศึกษา และ สำหรับหลักสูตร TEPE  80,000 - 90,000 ต่อภาคเรียน (4 ปีการศึกษา) (ขึ้นกับหน่วยกิตที่ลงทะเบียน) ตลอดหลักสูตร TEPE = 720,000 บาท /หลักสูตร TEP (UoN) = 3,750,000 บาท, (UNSW) = 5,110,000 บาท, (KU Leuven) = 2,116,000 บาท",ร้อยละ 80
10050210300501A,thammasat,005,10,02,ศูนย์รังสิต,RangsitCampus,วศ.บ.สาขาวิชาวิศวกรรมคอมพิวเตอร์,Bachelor of Engineering Program in Computer Engineering,A,ภาษาไทย ปกติ,05,วิศวกรรมคอมพิวเตอร์,Computer Engineering,"19,700 บาท ต่อภาคการศึกษา ดูรายละเอียดเพิ่มเติมที่ https://reg.tu.ac.th/content/10",ร้อยละ 50
10050210300601A,thammasat,005,10,02,ศูนย์รังสิต,RangsitCampus,วศ.บ.สาขาวิชาวิศวกรรมเคมี,Bachelor of Engineering Program in Chemical Engineering,A,ภาษาไทย ปกติ,06,วิศวกรรมเคมี,Chemical Engineering,"19,700 บาท ต่อภาคการศึกษา ดูรายละเอียดเพิ่มเติมที่ https://reg.tu.ac.th/content/10",ร้อยละ 80
10050210300701A,thammasat,005,10,02,ศูนย์รังสิต,RangsitCampus,วศ.บ.สาขาวิชาวิศวกรรมเครื่องกล,Bachelor of Engineering Program in Mechanical Engineering,A,ภาษาไทย ปกติ,07,วิศวกรรมเครื่องกล,Mechanical Engineering,"19,700 บาท ต่อภาคการศึกษา ดูรายละเอียดเพิ่มเติมที่ https://reg.tu.ac.th/content/10",ร้อยละ 50
10050210301001B,thammasat,005,10,02,ศูนย์รังสิต,RangsitCampus,วศ.บ.สาขาวิชาวิศวกรรมซอฟต์แวร์ (โครงการพิเศษ),Bachelor of Engineering Program in Software Engineering,B,ภาษาไทย พิเศษ,10,วิศวกรรมซอฟต์แวร์,Software Engineering,"52,000 บาท ต่อภาคการศึกษา",ร้อยละ 83.54
10050210301601A,thammasat,005,10,02,ศูนย์รังสิต,RangsitCampus,วศ.บ.สาขาวิชาวิศวกรรมไฟฟ้า,Bachelor of Engineering Program in Electrical Engineering,A,ภาษาไทย ปกติ,16,วิศวกรรมไฟฟ้า,Electrical Engineering,"19,700 บาท ต่อภาคการศึกษา ดูรายละเอียดเพิ่มเติมที่ https://reg.tu.ac.th/content/10",ร้อยละ 50
10050210301601B,thammasat,005,10,02,ศูนย์รังสิต,RangsitCampus,วศ.บ.สาขาวิชาวิศวกรรมไฟฟ้าและการจัดการอุตสาหกรรม (โครงการพิเศษ),Bachelor of Engineering Program in Industrial Electrical Engineering,B,ภาษาไทย พิเศษ,16,วิศวกรรมไฟฟ้า,Electrical Engineering,"57,000 บาท ต่อภาคการศึกษา",ร้อยละ 51.67
10050210302101A,thammasat,005,10,02,ศูนย์รังสิต,RangsitCampus,วศ.บ.สาขาวิชาวิศวกรรมโยธา,Bachelor of Engineering Program in Electrical Engineering,A,ภาษาไทย ปกติ,21,วิศวกรรมโยธา,Civil Engineering,"19,700 บาท ต่อภาคการศึกษา ดูรายละเอียดเพิ่มเติมที่ https://reg.tu.ac.th/content/10",ร้อยละ 70
10050210302101B,thammasat,005,10,02,ศูนย์รังสิต,RangsitCampus,วศ.บ.สาขาวิชาวิศวกรรมโยธาและการบริหารการก่อสร้าง (โครงการพิเศษ),"Bachelor of Engineering Program in Civil Engineeringand Construction
                    Management",B,ภาษาไทย พิเศษ,21,วิศวกรรมโยธา,Civil Engineering,"57,000 บาท ต่อภาคการศึกษา",ร้อยละ 84.06
10050210303501A,thammasat,005,10,02,ศูนย์รังสิต,RangsitCampus,วศ.บ.สาขาวิชาวิศวกรรมอุตสาหการ,Bachelor of Engineering Program in Industrial Engineering,A,ภาษาไทย ปกติ,35,วิศวกรรมอุตสาหการ,Industrial Engineering,"19,700 บาท ต่อภาคการศึกษา ดูรายละเอียดเพิ่มเติมที่ https://reg.tu.ac.th/content/10",ร้อยละ 70
10050211100101A,thammasat,005,11,02,ศูนย์รังสิต,RangsitCampus,แพทยศาสตรบัณฑิต,Doctor of Medicine Program,A,ภาษาไทย ปกติ,01,แพทยศาสตร์,Medicine,"28,500 บาท ต่อภาคการศึกษา  ดูรายละเอียดเพิ่มเติมที่ https://reg.tu.ac.th/content/10",ร้อยละ94.47
10050211100101D,thammasat,005,11,02,ศูนย์รังสิต,RangsitCampus,แพทยศาสตรบัณฑิต (หลักสูตรภาษาอังกฤษ),Doctor of Medicine Program,D,ภาษาต่างประเทศ,01,แพทยศาสตร์,Medicine,"475,000 บาท ต่อภาคการศึกษา",ร้อยละ 96.77
10050211110801A,thammasat,005,11,02,ศูนย์รังสิต,RangsitCampus,การแพทย์แผนไทยประยุกต์บัณฑิต,"Bachelor of Applied Thai- Traditional 
Medicine Program",A,ภาษาไทย ปกติ,08,การแพทย์แผนไทยประยุกต์,Applied Thai Traditional Medicine,"20,900 บาท ต่อภาคการศึกษา  ดูรายละเอียดเพิ่มเติมที่ https://reg.tu.ac.th/content/10",ร้อยละ 100
10050212110101A,thammasat,005,12,02,ศูนย์รังสิต,RangsitCampus,วท.บ.สาขาวิชากายภาพบำบัด,Bachelor of Science Program in Physical Therapy,A,ภาษาไทย ปกติ,01,กายภาพบำบัด,Physiotherapy,"25,000 บาท ต่อภาคการศึกษา ดูรายละเอียดเพิ่มเติมที่ https://reg.tu.ac.th/content/10",ร้อยละ 83.05 (ปกศ.2567)
10050212111301A,thammasat,005,12,02,ศูนย์รังสิต,RangsitCampus,เทคนิคการแพทยบัณฑิต,Bachelor of Science Program in Medical Technology,A,ภาษาไทย ปกติ,13,เทคนิคการแพทย์,Medical Technology,"25,000 บาท ต่อภาคการศึกษา ดูรายละเอียดเพิ่มเติมที่ https://reg.tu.ac.th/content/10",ร้อยละ 81.48 (ปกศ.2567)
